0.1,2.04132414821043,2.41324148210431
0.1,2.2301191051273,1.88794956916865
0.1,2.14699361604109,-0.831254890862074
0.1,2.30375613851653,1.56762522475442
0.1,2.42938635492767,1.25630216411138
0.1,2.51813740976625,0.887510548385803
0.1,2.62477603274639,1.06638622980139
0.1,2.70761582154,0.828397887936081
0.1,2.79521522863321,0.875994070932119
0.1,2.86567203294092,0.704568043077116
0.1,2.93389994549728,0.68227912556363
0.1,2.99701337037472,0.631134248774383
0.1,3.05413092327384,0.571175528991227
0.1,3.10635415599505,0.522232327212024
0.1,3.15287974759312,0.465255915980749
0.1,3.19688574712069,0.440059995275652
0.1,3.23592252906263,0.390367819419478
0.1,3.27229421430227,0.363716852396344
