0.5,3.04884214434756,2.49768428869511
0.5,4.11281319636415,2.12794210403318
0.5,3.68055851004269,-0.86450937264292
0.5,3.44092680400595,-0.479263412073473
0.5,3.39823829406702,-0.085377019877857
0.5,3.47838337346639,0.160290158798733
0.5,3.57305903833386,0.189351329734945
0.5,3.62737379915215,0.108629521636588
0.5,3.63722562398291,0.0197036496615199
0.5,3.62725674475816,-0.0199377584495029
0.5,3.61151551835246,-0.0314824528114022
0.5,3.60184248059731,-0.0193460755102937
0.5,3.60156324207898,-0.000558477036675775
0.5,3.60372317963724,0.00431987511652387
0.5,3.60750823908825,0.0075701189020192
0.5,3.60900036845861,0.00298425874072983
0.5,3.60837474429324,-0.00125124833074963
0.5,3.60633485509693,-0.00407977839260631
