0.4,2.82348116520824,2.55870291302061
0.4,3.62454054019248,2.00264843746059
0.4,3.21814011459797,-1.01600106398628
0.4,3.18917174712209,-0.0724209186897022
0.4,3.34094322396997,0.379428692119716
0.4,3.49564108065549,0.386744641713785
0.4,3.5825065089055,0.217163570625046
0.4,3.61809637893656,0.0889746750776341
0.4,3.62593079173332,0.0195860319919117
0.4,3.62240816374996,-0.00880656995839768
0.4,3.61608704663108,-0.0158027927971984
0.4,3.61233268934194,-0.00938589322285388
0.4,3.60933016251271,-0.00750631707308358
0.4,3.60706068291666,-0.0056736989901216
0.4,3.60572402864583,-0.00334163567708678
0.4,3.6059154458101,0.000478542910693491
0.4,3.6059384352371,5.74735674909732e-05
0.4,3.60572787983796,-0.0005263884978568
